id,docking_score,num_conformers,smiles,Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
20077,-9.750928,49,O=C(OCOC=CC=C=[C-][O+])c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O+][C-]=C=CC=COCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H27N3O5,437.49,32,6,0.33,10,5,4,125.24,108.92,0.0,4.28,2.95,1.57,1.77,2.11,-4.73,0.00819,1.87e-05,Moderately soluble,-6.28,0.00023,5.25e-07,Poorly soluble,-3.22,0.263,0.000601,Soluble,High,No,Yes,No,No,Yes,No,No,-5.93,0,0,0,0,0,0.55,0,5,3,4.7
8859,-9.746922,151,CC1CSCCC1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCSCC1C,C24H28N3O4S,454.56,32,6,0.33,9,4,5,131.93,128.15,4.27,4.06,2.95,1.95,2.26,3.1,-4.76,0.00788,1.73e-05,Moderately soluble,-6.46,0.000159,3.5e-07,Poorly soluble,-3.45,0.16,0.000352,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.19,0,1,0,0,0,0.56,0,3,3,5.23
11905,-9.745059,35,NC(=C=[C-]O)C=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=C(C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)N,C24H29N4O4,437.51,32,6,0.33,9,4,6,127.04,128.87,2.53,3.34,2.43,1.16,1.23,2.14,-4.2,0.0275,6.29e-05,Moderately soluble,-5.72,0.000827,1.89e-06,Moderately soluble,-3.12,0.33,0.000753,Soluble,High,No,Yes,No,No,Yes,No,No,-6.6,1,0,0,0,1,0.56,0,3,2,4.78
26714,-9.745059,35,[N+]C(=C=[C-]O)C=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=C(C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)[N+],C24H27N4O4,435.5,32,6,0.33,9,5,5,125.41,102.85,0.0,3.34,2.54,1.16,1.23,1.65,-4.19,0.0282,6.47e-05,Moderately soluble,-5.18,0.0029,6.65e-06,Moderately soluble,-3.12,0.328,0.000753,Soluble,High,No,Yes,No,No,No,No,No,-6.59,0,0,0,0,0,0.55,0,3,2,4.7
14232,-9.744534,43,O=C(OCC([O-])=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C(COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1)[O-],C24H27N3O5,437.49,32,6,0.33,9,5,5,123.97,125.91,2.66,3.67,2.9,1.16,1.47,2.37,-4.41,0.017,3.9e-05,Moderately soluble,-6.0,0.000434,9.92e-07,Poorly soluble,-2.91,0.543,0.00124,Soluble,High,No,Yes,No,No,Yes,No,No,-6.36,0,0,0,0,0,0.56,0,3,3,4.71
26932,-9.743386,31,[N-]=COC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[N-]=COC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C22H27N4O4,411.47,30,6,0.36,10,5,4,120.89,91.85,2.98,4.2,2.68,1.62,1.75,2.65,-4.53,0.0123,2.98e-05,Moderately soluble,-5.84,0.000597,1.45e-06,Moderately soluble,-3.78,0.0678,0.000165,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.83,0,0,0,0,0,0.56,0,3,3,4.57
12637,-9.742405,49,NO[C-]=C=CC=COC(=O)c1cc(C2CCCCC2O)ccc1NC1=CNCC=C1,Molecule 1,NO[C-]=C=CC=COC(=O)c1cc(ccc1NC1=CNCC=C1)C1CCCCC1O,C23H26N3O4,408.47,30,6,0.3,8,5,4,117.41,105.84,3.58,3.24,2.58,1.88,1.9,2.64,-4.03,0.0378,9.25e-05,Moderately soluble,-5.14,0.00299,7.31e-06,Moderately soluble,-3.01,0.401,0.000982,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.49,0,0,0,0,0,0.56,0,4,2,4.87
7325,-9.7422495,58,CC([C-]O)=CCOC(=O)c1cc(NCCCC2CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]C(=CCOC(=O)c1cc(NCCCC2CC2)ccc1NC1=CNC(C=C1)O)C,C23H29N3O4,411.49,30,6,0.43,12,4,5,120.37,102.85,0.0,4.31,2.71,1.89,2.48,2.28,-4.46,0.0142,3.45e-05,Moderately soluble,-6.18,0.00027,6.55e-07,Poorly soluble,-4.54,0.0118,2.86e-05,Moderately soluble,High,No,Yes,No,No,No,No,No,-5.75,0,0,1,0,0,0.56,0,1,3,4.63
8557,-9.741771,156,CC1CCCC=[S+]1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N[S+]1=CCCCC1C,C24H28N3O4S,454.56,32,6,0.29,9,4,5,134.02,122.06,0.0,3.4,2.72,1.88,2.35,2.07,-4.35,0.0205,4.52e-05,Moderately soluble,-5.64,0.00104,2.28e-06,Moderately soluble,-3.45,0.16,0.000352,Soluble,High,No,Yes,No,No,Yes,No,No,-6.66,0,1,0,0,0,0.55,1,5,2,5.43
8405,-9.740872,79,CC1CCC(N[O+]c2ccc(NC3=CNCC=C3)c(C(=O)OCC=CC=C=[C-]O)c2)OC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNCC=C1)[O+]NC1CCC(CO1)C,C24H28N3O5,438.5,32,6,0.33,10,6,4,124.25,101.08,0.0,4.02,2.93,1.97,2.14,2.21,-4.57,0.0118,2.69e-05,Moderately soluble,-5.85,0.000626,1.43e-06,Moderately soluble,-3.65,0.0993,0.000226,Soluble,High,No,Yes,No,No,Yes,No,No,-6.12,0,0,0,0,0,0.55,0,5,3,5.18
21209,-9.734884,58,O=CCCNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O=CCCNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C21H22N3O5,396.42,29,6,0.19,11,5,5,112.23,119.92,3.06,2.41,1.4,0.44,1.53,1.77,-3.24,0.226,0.000571,Soluble,-4.57,0.0107,2.69e-05,Moderately soluble,-2.84,0.572,0.00144,Soluble,High,No,Yes,No,No,Yes,No,No,-7.01,0,0,1,0,0,0.56,0,4,2,4.43
4756,-9.734467,32,C=CC[N-]CCCNc1ccc(NC2=CNC(O)C=C2)c(COCC=CC=C=[C-]OO)c1,Molecule 1,OO[C-]=C=CC=CCOCc1cc(NCCC[N-]CC=C)ccc1NC1=CNC(C=C1)O,C24H30N4O4,438.52,32,6,0.29,15,5,5,130.0,95.01,4.51,2.63,2.9,0.89,2.28,2.64,-3.36,0.189,0.000432,Soluble,-4.28,0.0233,5.3e-05,Moderately soluble,-4.36,0.0193,4.4e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-7.11,0,0,1,0,0,0.55,0,5,2,4.94
8159,-9.731769,173,CC1=[SH]CCCC1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCS=C1C,C24H28N3O4S,454.56,32,6,0.29,9,4,5,134.58,141.65,0.0,3.24,2.63,1.88,1.08,1.77,-4.24,0.0259,5.7e-05,Moderately soluble,-5.89,0.000588,1.29e-06,Moderately soluble,-3.67,0.0967,0.000213,Soluble,Low,No,Yes,No,No,No,No,No,-6.77,0,1,1,1,0,0.56,1,5,2,5.28
19322,-9.730298,40,O=C(OCC=CC=C=[C-]ONC1CCCCC1)C1=C=C=CC=C1NC1=CNC(O)C=C1,Molecule 1,OC1NC=C(C=C1)NC1=CC=C=C=C1C(=O)OCC=CC=C=[C-]ONC1CCCCC1,C24H26N3O4,420.48,31,0,0.33,10,5,4,118.94,91.85,2.71,2.63,2.07,1.89,1.88,2.23,-3.44,0.151,0.00036,Soluble,-4.21,0.026,6.18e-05,Moderately soluble,-2.43,1.57,0.00373,Soluble,High,No,No,No,Yes,Yes,No,No,-7.0,0,0,0,0,0,0.56,0,4,2,5.24
18676,-9.724544999999999,205,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CCC=[SH]C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CCC=SC2)ccc1NC1=CNC(C=C1)O,C24H28N3O4S,454.56,32,6,0.29,10,4,5,134.58,141.65,0.0,2.69,2.49,1.88,0.97,1.61,-3.83,0.067,0.000147,Soluble,-5.32,0.00219,4.82e-06,Moderately soluble,-3.47,0.154,0.000339,Soluble,Low,No,Yes,No,No,No,No,No,-7.16,0,1,1,1,0,0.56,1,5,2,5.16
8942,-9.721306,172,CC1[C-]CCCC1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCC[C-]C1C,C25H28N3O4,434.51,32,6,0.36,9,4,5,127.58,102.85,0.0,4.67,3.08,2.16,2.35,2.45,-5.02,0.00414,9.53e-06,Moderately soluble,-6.56,0.00012,2.77e-07,Poorly soluble,-3.64,0.0998,0.00023,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.63,0,0,0,0,0,0.56,0,3,3,5.17
8766,-9.71903,81,CC1CCOC(N=[C-]c2ccc(NC3=CNCC=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc([C-]=NC2OCCC(C2)C)ccc1NC1=CNCC=C1,C25H27N3O4,433.5,32,6,0.32,9,5,3,127.35,92.18,4.2,3.83,3.34,2.22,3.78,3.47,-4.49,0.0142,3.27e-05,Moderately soluble,-5.46,0.0015,3.46e-06,Moderately soluble,-3.95,0.0488,0.000112,Soluble,High,No,Yes,Yes,No,Yes,No,Yes,-6.23,0,0,0,0,0,0.56,0,4,3,5.03
14117,-9.7174835,44,O=C(OC#[C+]C=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C[C+]#COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H26N3O4,432.49,32,6,0.28,7,4,5,127.31,102.85,0.0,4.89,3.18,2.08,2.3,2.49,-5.28,0.00228,5.26e-06,Moderately soluble,-6.79,7.09e-05,1.64e-07,Poorly soluble,-3.16,0.296,0.000685,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.47,0,0,0,0,0,0.55,0,4,2,4.71
14112,-9.7174835,44,O=C(OC#CC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CC#COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H26N3O4,432.49,32,6,0.28,7,4,5,127.31,102.85,3.36,4.89,3.18,2.08,2.3,3.16,-5.28,0.00228,5.26e-06,Moderately soluble,-6.79,7.09e-05,1.64e-07,Poorly soluble,-3.16,0.296,0.000685,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.47,0,0,0,0,0,0.56,0,4,2,4.71
20291,-9.7174835,44,O=C(O[C+]#CC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CC#[C+]OC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H26N3O4,432.49,32,6,0.28,7,4,5,127.31,102.85,0.0,4.89,3.18,2.08,2.3,2.49,-5.28,0.00228,5.26e-06,Moderately soluble,-6.79,7.09e-05,1.64e-07,Poorly soluble,-3.16,0.296,0.000685,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.47,0,0,0,0,0,0.55,0,4,2,4.71
12678,-9.716432,59,N[C-]=C=CC=CCOC(=O)c1cc(C2CCCCC2O)ccc1NC1=CNCC=C1,Molecule 1,N[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNCC=C1)C1CCCCC1O,C24H28N3O3,406.5,30,6,0.33,8,3,4,121.13,96.61,3.67,3.48,2.69,2.08,2.76,2.94,-4.17,0.0273,6.72e-05,Moderately soluble,-5.19,0.00262,6.44e-06,Moderately soluble,-3.67,0.0861,0.000212,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.31,0,0,0,0,0,0.56,0,3,2,4.85
18712,-9.712981,86,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CCC[N-]C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2C[N-]CCC2)ccc1NC1=CNC(C=C1)O,C24H28N4O4,436.5,32,6,0.33,10,5,5,130.09,102.85,2.85,2.74,2.21,1.16,1.67,2.13,-3.75,0.0774,0.000177,Soluble,-4.55,0.0122,2.79e-05,Moderately soluble,-3.66,0.0957,0.000219,Soluble,High,No,Yes,No,No,Yes,No,No,-7.02,0,1,0,0,0,0.55,0,3,2,4.97
26895,-9.70511,72,[N-]=CCNC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,[N-]=CCNC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C19H20N4O4,368.39,27,0,0.21,10,6,5,103.65,102.85,2.25,0.59,0.07,-0.74,0.25,0.48,-1.84,5.38,0.0146,Very soluble,-2.32,1.75,0.00475,Soluble,-0.74,66.3,0.18,Soluble,High,No,No,No,No,No,No,No,-8.13,0,0,0,0,0,0.56,0,4,2,5.12
20108,-9.704497,42,O=C(OC[C-]C=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C[C-]COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H28N3O4,434.51,32,6,0.36,10,4,5,127.58,102.85,0.0,4.69,3.22,2.16,2.63,2.54,-4.97,0.00468,1.08e-05,Moderately soluble,-6.58,0.000115,2.64e-07,Poorly soluble,-3.89,0.0564,0.00013,Soluble,High,No,Yes,No,No,Yes,No,No,-5.62,0,0,0,0,0,0.56,0,3,3,4.72
19815,-9.702691,33,O=C(OCC=CO[O-])c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O-]OC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C21H26N3O5,400.45,29,6,0.38,9,5,4,112.15,114.91,3.21,3.82,2.43,1.48,0.91,2.37,-4.29,0.0206,5.15e-05,Moderately soluble,-5.93,0.000472,1.18e-06,Moderately soluble,-3.12,0.3,0.00075,Soluble,High,No,Yes,No,No,Yes,No,No,-6.03,0,0,0,0,0,0.56,0,2,3,4.48
16639,-9.70175,192,O=C(OCC=CC=C=[C-]O)c1cc(NC2CC3CC32)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CC2C1C2,C23H24N3O4,406.45,30,6,0.3,9,4,5,117.42,102.85,2.94,3.26,2.22,1.74,1.57,2.35,-3.97,0.0438,0.000108,Soluble,-5.09,0.00327,8.05e-06,Moderately soluble,-2.76,0.701,0.00173,Soluble,High,No,Yes,No,No,Yes,No,No,-6.46,0,0,0,0,0,0.56,0,3,2,5.12
26679,-9.700361000000001,55,[N+]=C(OCC=CC=C=[C-]O)c1cc(ONC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=[N+])c1cc(ONC2CCCCC2)ccc1NC1=CNC(C=C1)O,C24H28N4O4,436.5,32,6,0.33,10,6,5,126.24,95.01,0.0,3.52,2.21,1.97,1.9,1.92,-4.24,0.025,5.72e-05,Moderately soluble,-5.2,0.00276,6.32e-06,Moderately soluble,-3.37,0.188,0.000431,Soluble,High,No,Yes,No,No,No,No,No,-6.46,0,0,0,0,0,0.55,0,6,3,4.97
16699,-9.700141,178,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC(I)C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(C1)I,C24H27IN3O4,548.39,32,6,0.33,9,4,5,137.3,102.85,3.2,4.88,3.56,2.36,2.79,3.36,-5.86,0.000758,1.38e-06,Moderately soluble,-6.78,9.21e-05,1.68e-07,Poorly soluble,-4.08,0.0459,8.38e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,Yes,-6.18,1,2,0,0,0,0.56,0,5,3,5.19
22571,-9.687471,170,O[C-]=C=CC=CCOC1CCCCC1Nc1ccc(NC2=CNC(O)C=C2)c(O)c1,Molecule 1,O[C-]=C=CC=CCOC1CCCCC1Nc1ccc(c(c1)O)NC1=CNC(C=C1)O,C23H28N3O4,410.49,30,6,0.35,8,4,6,120.97,106.01,3.83,2.85,2.69,1.0,1.38,2.35,-3.8,0.065,0.000158,Soluble,-4.73,0.00756,1.84e-05,Moderately soluble,-2.75,0.725,0.00177,Soluble,High,No,Yes,No,No,Yes,No,No,-6.78,1,0,0,0,1,0.56,0,4,2,5.2
16609,-9.685936,80,O=C(OCC=CC=C=[C-]O)c1cc(NC2C=CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CC=C1,C22H22N3O4,392.43,29,6,0.18,9,4,5,114.25,102.85,2.31,3.15,2.14,1.45,1.32,2.07,-3.82,0.0599,0.000153,Soluble,-4.98,0.00411,1.05e-05,Moderately soluble,-2.5,1.25,0.00319,Soluble,High,No,Yes,No,No,Yes,No,No,-6.46,0,0,0,0,0,0.56,0,4,2,4.73
8878,-9.684329,185,CC1C[P-]=CCC1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CC=[P-]CC1C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,4.11,1.58,2.97,1.88,1.52,2.41,-3.19,0.295,0.000653,Soluble,-4.07,0.0387,8.56e-05,Moderately soluble,-3.22,0.273,0.000604,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.94,0,1,0,1,0,0.56,0,4,2,5.47
7054,-9.68401,84,CC(CC#N)Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,N#CCC(Nc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O)C,C22H23N4O4,407.44,30,6,0.23,10,5,5,116.59,126.64,2.18,3.09,2.11,0.66,1.59,1.93,-3.8,0.0645,0.000158,Soluble,-5.42,0.00156,3.83e-06,Moderately soluble,-3.0,0.407,0.001,Soluble,High,No,Yes,No,No,Yes,No,No,-6.59,0,0,0,0,0,0.56,0,3,2,4.76
7336,-9.682609,104,CC([O-])Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC(C)[O-],C20H21N3O5,383.4,28,6,0.2,9,5,5,106.85,125.91,2.54,2.27,1.59,0.7,0.65,1.55,-3.21,0.235,0.000614,Soluble,-4.55,0.0108,2.81e-05,Moderately soluble,-1.95,4.27,0.0111,Soluble,High,No,Yes,No,No,Yes,No,No,-7.03,0,0,0,0,0,0.56,0,4,2,4.69
4436,-9.681086,53,C=CCC[N-]CCNC1=C(C)C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,C=CCC[N-]CCNC1=C(C)C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C24H30N4O4,438.52,32,0,0.33,14,5,5,127.01,102.85,4.67,2.11,1.77,0.36,1.8,2.14,-2.96,0.476,0.00109,Soluble,-3.9,0.0551,0.000126,Soluble,-2.91,0.541,0.00123,Soluble,High,No,Yes,No,No,Yes,No,No,-7.48,0,0,1,0,0,0.55,0,4,2,5.57
18725,-9.680407,42,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CC[N-]CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CC[N-]CC2)ccc1NC1=CNC(C=C1)O,C24H28N4O4,436.5,32,6,0.33,10,5,5,130.09,102.85,4.0,2.74,2.21,1.16,1.67,2.36,-3.75,0.0774,0.000177,Soluble,-4.55,0.0122,2.79e-05,Moderately soluble,-3.66,0.0957,0.000219,Soluble,High,No,Yes,No,No,Yes,No,No,-7.02,0,1,0,0,0,0.55,0,3,2,4.71
18671,-9.680257,94,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CCC=[O+]C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CCC=[O+]C2)ccc1NC1=CNC(C=C1)O,C24H27N3O5,437.49,32,6,0.29,10,5,5,125.59,119.92,0.0,2.09,1.95,1.09,0.87,1.2,-3.35,0.196,0.000449,Soluble,-4.24,0.0253,5.78e-05,Moderately soluble,-3.43,0.163,0.000373,Soluble,High,No,Yes,No,No,No,No,No,-7.48,0,0,0,0,0,0.55,0,5,2,5.06
8739,-9.676433,67,CC1CCCP(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NP1CCCC(C1)C,C24H29N3O4P,454.48,32,6,0.33,9,4,5,132.31,116.44,4.62,3.61,3.64,1.95,2.96,3.35,-4.48,0.0152,3.34e-05,Moderately soluble,-5.74,0.000822,1.81e-06,Moderately soluble,-3.68,0.0943,0.000207,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.51,0,1,0,0,0,0.56,0,4,3,5.44
19329,-9.667029,42,O=C(OCC=CC=C=[C-]ONC1CCCCC1)C1=CC=C1NC1=CNC(O)C=C1,Molecule 1,OC1NC=C(C=C1)NC1=CC=C1C(=O)OCC=CC=C=[C-]ONC1CCCCC1,C22H26N3O4,396.46,29,0,0.36,10,5,4,111.91,91.85,3.14,3.43,1.76,1.61,1.41,2.27,-3.8,0.063,0.000159,Soluble,-5.04,0.00362,9.13e-06,Moderately soluble,-1.93,4.68,0.0118,Soluble,High,No,Yes,No,Yes,Yes,No,No,-6.28,0,0,0,0,0,0.56,0,4,2,5.04
27099,-9.655651,52,[O-]OC(O)c1cc(ONC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O-]OC(c1cc(ONC2CCCCC2)ccc1NC1=CNC(C=C1)O)O,C18H24N3O5,362.4,26,6,0.44,7,6,5,97.85,118.07,2.2,2.55,1.09,1.37,-0.4,1.36,-3.4,0.144,0.000396,Soluble,-4.68,0.00763,2.1e-05,Moderately soluble,-2.19,2.37,0.00653,Soluble,High,No,Yes,No,No,No,No,No,-6.7,0,0,0,0,0,0.56,0,3,1,4.82
23244,-9.655647,56,[C-]#CCCNC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,[C-]#CCCNC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C21H21N3O4,379.41,28,0,0.24,10,5,5,106.17,102.85,1.36,1.54,0.41,0.5,1.05,0.97,-2.5,1.19,0.00314,Soluble,-3.31,0.186,0.000491,Soluble,-1.13,28.1,0.074,Soluble,High,No,No,No,No,No,No,No,-7.52,0,0,0,0,0,0.56,0,4,2,5.22
8689,-9.654492,76,CC1CCCC[C-]1Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N[C-]1CCCCC1C,C25H29N3O4,435.52,32,6,0.36,9,4,5,128.64,102.85,3.75,4.67,3.55,2.16,2.35,3.3,-5.03,0.00409,9.4e-06,Moderately soluble,-6.56,0.000121,2.77e-07,Poorly soluble,-3.64,0.1,0.00023,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.64,0,0,0,0,0,0.56,0,3,3,5.03
14101,-9.653873,40,O=C(O)c1cc(NC2CCCCC2)ccc1NC1=CNC(OC=CC=C=[C-]O)C=C1,Molecule 1,O[C-]=C=CC=COC1NC=C(C=C1)Nc1ccc(cc1C(=O)O)NC1CCCCC1,C23H26N3O4,408.47,30,6,0.3,8,4,5,119.94,102.85,3.35,4.54,3.67,0.63,1.82,2.8,-4.85,0.00573,1.4e-05,Moderately soluble,-6.42,0.000155,3.78e-07,Poorly soluble,-3.1,0.321,0.000787,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.57,0,0,0,0,0,0.56,0,3,3,4.71
20163,-9.651904,53,O=C(ONC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CNOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C23H27N4O4,423.48,31,6,0.3,9,4,6,122.33,114.88,2.4,4.39,2.61,1.76,1.05,2.44,-4.78,0.00702,1.66e-05,Moderately soluble,-6.52,0.000128,3.03e-07,Poorly soluble,-3.14,0.305,0.000721,Soluble,High,No,Yes,No,No,Yes,No,No,-5.77,1,0,0,0,1,0.56,0,4,3,4.68
20316,-9.651904,53,O=C(O[N+]C=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C[N+]OC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C23H26N4O4,422.48,31,6,0.3,9,5,5,121.66,102.85,0.0,4.39,2.62,1.76,1.05,1.96,-4.77,0.0071,1.68e-05,Moderately soluble,-6.27,0.000229,5.41e-07,Poorly soluble,-3.14,0.305,0.000721,Soluble,High,No,Yes,No,No,Yes,No,No,-5.76,0,0,0,0,0,0.55,0,4,3,4.64
